# Time (s),Amplitude (V)
1.035999999999999979e-08,-7.154320964396530336e-04
1.037999999999999931e-08,-6.260134128865610121e-04
1.040000000000000048e-08,-4.967008621803300442e-04
1.042000000000000000e-08,-3.346535070385389990e-04
1.043999999999999952e-08,-1.491033203309349939e-04
1.046000000000000069e-08,4.921631140874510178e-05
1.048000000000000021e-08,2.487369568429660237e-04
1.049999999999999972e-08,4.377746164513390175e-04
1.051999999999999924e-08,6.052571762810080155e-04
1.054000000000000041e-08,7.414141761798230361e-04
1.055999999999999993e-08,8.383855670687249614e-04
1.057999999999999945e-08,8.907111931944350358e-04
1.060000000000000062e-08,8.956702044961600178e-04
1.062000000000000014e-08,8.534490133171929909e-04
1.063999999999999965e-08,7.671271685664429654e-04
1.066000000000000083e-08,6.424819537693669553e-04
1.068000000000000034e-08,4.876239050841030048e-04
1.069999999999999986e-08,3.124860754263459987e-04
1.071999999999999938e-08,1.281990728171240044e-04
1.074000000000000055e-08,-5.360890434560539915e-05
1.076000000000000007e-08,-2.215430785724499952e-04
1.077999999999999958e-08,-3.651582206485399964e-04
1.080000000000000076e-08,-4.756148742512500242e-04
1.082000000000000027e-08,-5.462344007878410001e-04
1.083999999999999979e-08,-5.729179058847549489e-04
1.085999999999999931e-08,-5.544026473753720140e-04
1.088000000000000048e-08,-4.923397276506110472e-04
1.090000000000000000e-08,-3.911881006266950149e-04
1.091999999999999951e-08,-2.579314702717909989e-04
1.094000000000000069e-08,-1.016357980560509972e-04
1.096000000000000020e-08,6.712482964713949814e-05
1.097999999999999972e-08,2.369379276688489899e-04
1.099999999999999924e-08,3.962758502720990089e-04
1.102000000000000041e-08,5.342270667306479913e-04
1.103999999999999993e-08,6.411894625371040123e-04
1.105999999999999944e-08,7.094820096220980348e-04
1.108000000000000062e-08,7.338362499483729517e-04
1.110000000000000013e-08,7.117365648647340113e-04
1.111999999999999965e-08,6.435876860903969954e-04
1.114000000000000082e-08,5.326987483280629966e-04
1.116000000000000034e-08,3.850847075837670252e-04
1.117999999999999986e-08,2.090974294092699901e-04
1.119999999999999937e-08,1.490946590813060034e-05
1.122000000000000055e-08,-1.861171844985130049e-04
1.124000000000000006e-08,-3.821377887471720178e-04
1.125999999999999958e-08,-5.615627451162750377e-04
1.128000000000000075e-08,-7.137802970081409681e-04
1.130000000000000027e-08,-8.298187074530270031e-04
1.131999999999999979e-08,-9.029062795934129611e-04
